game_date,athlete_display_name,team_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,home_away,team_winner
6/17/2025,Alanna Smith,Lynx,31,4,8,0,2,2,4,7,6,13,3,0,2,3,4,11,10,TRUE,FALSE,FALSE,home,TRUE
6/17/2025,Napheesa Collier,Lynx,19,3,9,0,2,1,1,1,5,6,1,0,0,2,1,-12,7,TRUE,FALSE,FALSE,home,TRUE
6/17/2025,Kayla McBride,Lynx,36,3,12,0,5,2,2,1,0,1,2,2,0,0,1,10,8,TRUE,FALSE,FALSE,home,TRUE
6/17/2025,Courtney Williams,Lynx,32,8,23,2,5,2,4,1,3,4,5,3,2,1,1,4,20,TRUE,FALSE,FALSE,home,TRUE
6/17/2025,Maria Kliundikova,Lynx,3,0,1,0,0,0,0,0,2,2,1,0,0,1,0,5,0,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,Diamond Miller,Lynx,14,4,5,2,2,2,2,1,1,2,1,1,0,0,3,16,12,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,Alissa Pili,Lynx,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,Karlie Samuelson,Lynx,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,Natisha Hiedeman,Lynx,25,5,12,0,3,2,2,1,5,6,3,0,0,0,1,21,12,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,Anastasiia Olairi Kosu,Lynx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
6/17/2025,Tina Charles,Sun,30,6,17,0,1,8,8,2,2,4,3,0,1,1,2,-23,20,TRUE,FALSE,FALSE,away,FALSE
6/17/2025,Olivia Nelson-Ododa,Sun,17,6,8,0,0,2,2,5,3,8,0,0,0,2,3,-9,14,TRUE,FALSE,FALSE,away,FALSE
6/17/2025,Bria Hartley,Sun,14,1,6,0,2,0,0,0,0,0,1,0,0,1,2,-16,2,TRUE,FALSE,FALSE,away,FALSE
6/17/2025,Marina Mabrey,Sun,28,2,9,0,6,2,2,1,7,8,1,3,0,4,1,-16,6,TRUE,FALSE,FALSE,away,FALSE
6/17/2025,Jacy Sheldon,Sun,28,1,4,0,3,0,0,2,0,2,3,3,0,1,4,-23,2,TRUE,FALSE,FALSE,away,FALSE
6/17/2025,Haley Peters,Sun,25,1,4,0,3,2,2,0,1,1,1,1,1,2,2,4,4,FALSE,FALSE,FALSE,away,FALSE
6/17/2025,Aneesah Morrow,Sun,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,FALSE,FALSE,FALSE,away,FALSE
6/17/2025,Rayah Marshall,Sun,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,FALSE,FALSE,FALSE,away,FALSE
6/17/2025,Kariata Diaby,Sun,5,0,1,0,0,2,2,0,0,0,0,0,0,0,1,1,2,FALSE,FALSE,FALSE,away,FALSE
6/17/2025,Lindsay Allen,Sun,12,0,1,0,1,0,0,0,0,0,1,0,0,1,1,6,0,FALSE,FALSE,FALSE,away,FALSE
6/17/2025,Jaelyn Brown,Sun,18,5,7,2,2,1,2,0,1,1,0,1,1,0,2,3,13,FALSE,FALSE,FALSE,away,FALSE
6/17/2025,Saniya Rivers,Sun,20,3,6,1,3,0,0,0,3,3,5,0,1,0,4,-6,7,FALSE,FALSE,FALSE,away,FALSE
6/17/2025,Natasha Howard,Fever,26,5,8,0,0,6,6,7,5,12,0,1,0,2,3,24,16,TRUE,FALSE,FALSE,home,TRUE
6/17/2025,Aliyah Boston,Fever,27,4,9,1,1,0,0,1,8,9,5,1,1,0,1,17,9,TRUE,FALSE,FALSE,home,TRUE
6/17/2025,Kelsey Mitchell,Fever,29,8,18,1,7,0,0,1,1,2,2,0,0,0,1,-1,17,TRUE,FALSE,FALSE,home,TRUE
6/17/2025,Lexie Hull,Fever,31,2,5,2,3,2,2,0,3,3,2,0,0,0,3,29,8,TRUE,FALSE,FALSE,home,TRUE
6/17/2025,Caitlin Clark,Fever,29,6,12,4,6,4,4,0,1,1,6,2,0,4,3,31,20,TRUE,FALSE,FALSE,home,TRUE
6/17/2025,Damiris Dantas,Fever,16,4,9,2,5,3,4,0,2,2,2,0,0,3,3,-3,13,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,Brianna Turner,Fever,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,Makayla Timpson,Fever,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-2,0,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,Sydney Colson,Fever,16,0,2,0,2,0,0,1,0,1,1,1,0,3,2,-8,0,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,Sophie Cunningham,Fever,22,2,5,1,2,0,0,1,6,7,1,1,0,3,5,0,5,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,DeWanna Bonner,Fever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
6/17/2025,Brionna Jones,Dream,27,5,7,1,2,2,2,1,2,3,3,0,1,2,3,-4,13,TRUE,FALSE,FALSE,away,FALSE
6/17/2025,Brittney Griner,Dream,23,4,7,1,1,0,0,1,1,2,0,0,2,1,2,0,9,TRUE,FALSE,FALSE,away,FALSE
6/17/2025,Allisha Gray,Dream,36,5,12,2,4,2,2,1,4,5,5,0,0,0,3,1,14,TRUE,FALSE,FALSE,away,FALSE
6/17/2025,Jordin Canada,Dream,25,3,6,1,2,2,2,0,5,5,3,1,1,3,0,-8,9,TRUE,FALSE,FALSE,away,FALSE
6/17/2025,Rhyne Howard,Dream,39,3,14,2,7,5,5,2,5,7,9,3,3,4,2,-2,13,TRUE,FALSE,FALSE,away,FALSE
6/17/2025,Nia Coffey,Dream,10,1,5,1,3,0,0,0,1,1,1,0,0,0,0,0,3,FALSE,FALSE,FALSE,away,FALSE
6/17/2025,Naz Hillmon,Dream,22,2,7,0,3,0,0,2,5,7,1,1,0,1,2,-5,4,FALSE,FALSE,FALSE,away,FALSE
6/17/2025,Shatori Walker-Kimbrough,Dream,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,FALSE,FALSE,FALSE,away,FALSE
6/17/2025,Maya Caldwell,Dream,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-7,0,FALSE,FALSE,FALSE,away,FALSE
6/17/2025,Te-Hina Paopao,Dream,15,6,8,4,5,0,0,0,1,1,1,2,0,1,4,3,16,FALSE,FALSE,FALSE,away,FALSE
6/17/2025,Taylor Thierry,Dream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
6/17/2025,Breanna Stewart,Liberty,36,8,18,1,3,6,7,1,5,6,4,0,1,2,3,-2,23,TRUE,FALSE,FALSE,home,TRUE
6/17/2025,Jonquel Jones,Liberty,25,4,10,2,4,0,0,4,6,10,2,1,0,0,1,8,10,TRUE,FALSE,FALSE,home,TRUE
6/17/2025,Nyara Sabally,Liberty,18,3,4,0,0,2,2,0,3,3,1,2,2,1,2,-3,8,TRUE,FALSE,FALSE,home,TRUE
6/17/2025,Natasha Cloud,Liberty,29,2,7,0,1,3,3,0,1,1,5,1,0,1,3,-4,7,TRUE,FALSE,FALSE,home,TRUE
6/17/2025,Sabrina Ionescu,Liberty,38,12,20,4,8,6,8,2,5,7,5,3,0,3,0,11,34,TRUE,FALSE,FALSE,home,TRUE
6/17/2025,Isabelle Harrison,Liberty,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,-3,0,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,Kennedy Burke,Liberty,16,1,3,0,2,0,0,0,2,2,0,1,0,1,2,-11,2,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,Rebekah Gardner,Liberty,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,0,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,Marine Johannes,Liberty,19,1,5,0,3,0,0,2,4,6,2,0,0,3,1,23,2,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,Jaylyn Sherrod,Liberty,9,0,1,0,0,0,0,0,1,1,0,0,0,1,1,-2,0,FALSE,FALSE,FALSE,home,TRUE
6/17/2025,Marquesha Davis,Liberty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
6/15/2025,Alyssa Thomas,Mercury,29,7,11,0,0,0,0,3,3,6,13,2,1,7,3,5,14,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Kathryn Westbeld,Mercury,15,0,3,0,3,1,2,0,1,1,0,1,0,0,2,0,1,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Satou Sabally,Mercury,30,6,15,3,8,7,7,2,7,9,3,1,1,1,2,4,22,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Kahleah Copper,Mercury,18,4,9,1,3,2,2,0,2,2,1,1,0,2,3,2,11,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Monique Akoa Makani,Mercury,21,0,3,0,0,0,0,2,2,4,1,1,0,0,3,1,0,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Natasha Mack,Mercury,15,1,2,0,0,1,1,3,4,7,0,2,1,1,1,0,3,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Murjanatu Musa,Mercury,7,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Sami Whitcomb,Mercury,23,7,14,4,8,0,0,1,1,2,0,0,0,0,1,4,18,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Kitija Laksa,Mercury,18,2,8,0,5,0,0,2,1,3,2,0,0,1,1,6,4,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Lexi Held,Mercury,23,1,7,1,5,0,0,0,1,1,2,1,1,0,1,7,3,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Kalani Brown,Mercury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,TRUE
6/15/2025,Megan McConnell,Mercury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,TRUE
6/15/2025,Kiah Stokes,Aces,29,0,5,0,2,0,0,5,9,14,1,2,0,3,3,-2,0,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Chelsea Gray,Aces,38,8,17,1,6,3,3,1,9,10,4,1,1,5,2,-4,20,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Tiffany Mitchell,Aces,15,1,2,1,2,1,2,0,0,0,0,0,0,4,1,-8,4,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Jewell Loyd,Aces,32,6,11,3,8,2,2,2,4,6,2,1,0,1,1,-5,17,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Jackie Young,Aces,32,4,14,2,5,5,5,2,1,3,5,0,1,2,2,-4,15,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Cheyenne Parker-Tyus,Aces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Joyner Holmes,Aces,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Kierstan Bell,Aces,14,2,3,2,3,2,2,1,1,2,0,0,0,1,0,0,8,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Elizabeth Kitley,Aces,11,0,2,0,0,0,0,0,2,2,0,0,1,2,1,-4,0,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Dana Evans,Aces,11,2,6,0,1,0,0,0,0,0,0,2,0,0,0,-4,4,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Aaliyah Nye,Aces,15,0,3,0,1,2,2,0,1,1,2,0,1,0,3,-1,2,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Brionna Jones,Dream,23,2,7,1,3,0,0,1,3,4,2,0,0,1,3,14,5,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Brittney Griner,Dream,19,1,4,0,0,0,0,1,7,8,1,0,2,0,0,32,2,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Allisha Gray,Dream,29,10,14,6,9,6,7,2,3,5,4,3,0,1,2,32,32,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Jordin Canada,Dream,21,1,5,0,1,2,4,1,6,7,2,3,0,0,2,14,4,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Rhyne Howard,Dream,29,5,14,4,11,0,0,0,1,1,2,1,0,1,3,23,14,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Nia Coffey,Dream,13,0,4,0,4,0,0,0,1,1,0,0,0,0,3,-5,0,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Naz Hillmon,Dream,26,4,7,2,4,0,0,1,10,11,5,1,0,1,2,23,10,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Taylor Thierry,Dream,3,1,2,1,1,0,0,0,1,1,0,0,0,0,0,1,3,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Shatori Walker-Kimbrough,Dream,10,0,2,0,1,0,0,0,0,0,2,0,0,1,0,8,0,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Maya Caldwell,Dream,9,1,3,0,2,1,2,1,1,2,1,0,0,1,3,0,3,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Te-Hina Paopao,Dream,17,6,8,4,6,0,0,0,1,1,5,0,0,0,1,23,16,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Kiki Iriafen,Mystics,21,2,9,0,2,2,2,1,7,8,2,0,0,0,3,-20,6,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Stefanie Dolson,Mystics,19,1,3,1,3,0,0,0,1,1,0,0,0,1,4,-35,3,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Brittney Sykes,Mystics,26,2,10,0,0,5,6,0,5,5,3,1,0,4,3,-16,9,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Sug Sutton,Mystics,20,1,3,0,2,0,0,0,1,1,4,0,0,0,1,-15,2,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Sonia Citron,Mystics,30,2,8,0,3,6,7,1,2,3,0,2,0,2,1,-34,10,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Emily Engstler,Mystics,17,1,3,0,1,0,0,2,3,5,2,1,0,0,0,-13,2,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Shakira Austin,Mystics,19,4,10,0,1,1,3,3,4,7,0,0,2,1,0,-8,9,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Aaliyah Edwards,Mystics,17,1,7,0,1,3,4,1,2,3,0,1,0,2,2,-1,5,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Sika Kone,Mystics,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,0,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Lucy Olsen,Mystics,5,1,2,0,1,0,0,0,1,1,0,0,0,1,0,-1,2,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Jade Melbourne,Mystics,23,3,5,2,3,0,1,0,0,0,1,0,0,2,0,-20,8,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Georgia Amoore,Mystics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,FALSE
6/15/2025,Angel Reese,Sky,36,2,7,0,2,7,7,3,10,13,11,3,2,2,4,8,11,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Kamilla Cardoso,Sky,25,3,8,0,0,4,4,1,6,7,1,0,0,2,4,4,10,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Rebecca Allen,Sky,18,0,8,0,4,0,0,1,2,3,1,1,1,0,0,-6,0,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Kia Nurse,Sky,16,4,4,3,3,0,0,0,2,2,0,1,0,1,1,-3,11,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Ariel Atkins,Sky,31,4,11,2,4,0,0,0,5,5,4,2,1,6,1,4,10,TRUE,FALSE,FALSE,away,TRUE
6/15/2025,Michaela Onyenwere,Sky,16,3,5,0,1,1,1,0,0,0,0,0,0,0,1,13,7,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Elizabeth Williams,Sky,19,3,7,0,0,2,2,0,3,3,2,0,0,0,0,12,8,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Rachel Banham,Sky,14,2,5,1,4,0,0,0,0,0,0,0,0,0,1,5,5,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Hailey Van Lith,Sky,24,6,8,1,2,3,4,2,3,5,1,0,1,1,2,23,16,FALSE,FALSE,FALSE,away,TRUE
6/15/2025,Maddy Westbeld,Sky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,TRUE
6/15/2025,Courtney Vandersloot,Sky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,TRUE
6/15/2025,Moriah Jefferson,Sky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,TRUE
6/15/2025,Tina Charles,Sun,36,8,20,1,2,2,2,1,5,6,1,1,0,1,4,-8,19,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Olivia Nelson-Ododa,Sun,26,2,6,0,0,1,4,1,9,10,0,1,2,2,3,-6,5,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Bria Hartley,Sun,30,3,10,0,3,0,0,1,2,3,5,2,0,1,4,-1,6,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Marina Mabrey,Sun,39,7,17,5,12,3,4,2,3,5,4,0,0,6,1,-10,22,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Jacy Sheldon,Sun,29,4,5,2,2,2,2,3,1,4,2,3,0,0,2,-1,12,TRUE,FALSE,FALSE,home,FALSE
6/15/2025,Kariata Diaby,Sun,18,1,2,0,0,0,0,2,1,3,2,0,0,1,2,-10,2,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Lindsay Allen,Sun,12,0,3,0,2,0,0,0,0,0,1,0,0,0,1,-13,0,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Jaelyn Brown,Sun,10,0,1,0,1,0,0,0,1,1,0,2,0,1,0,-11,0,FALSE,FALSE,FALSE,home,FALSE
6/15/2025,Haley Peters,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,FALSE
6/15/2025,Aneesah Morrow,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,FALSE
6/15/2025,Rayah Marshall,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,FALSE
6/15/2025,Saniya Rivers,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,FALSE
6/14/2025,Nneka Ogwumike,Storm,26,2,6,0,1,2,2,1,4,5,2,1,1,5,4,-3,6,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Gabby Williams,Storm,32,3,8,1,5,2,2,0,3,3,4,4,0,2,3,-9,9,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Ezi Magbegor,Storm,31,5,8,0,0,0,0,2,4,6,2,2,2,0,0,0,10,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Skylar Diggins,Storm,35,7,16,3,7,4,5,0,0,0,3,2,1,2,2,-1,21,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Erica Wheeler,Storm,27,3,11,0,4,0,0,0,2,2,5,1,0,4,2,-8,6,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Alysha Clark,Storm,24,4,6,3,5,0,0,0,3,3,1,1,0,1,3,8,11,FALSE,FALSE,FALSE,away,FALSE
6/14/2025,Dominique Malonga,Storm,6,0,2,0,0,2,2,0,1,1,1,0,1,2,0,-9,2,FALSE,FALSE,FALSE,away,FALSE
6/14/2025,Lexie Brown,Storm,14,1,3,1,3,2,3,0,0,0,0,0,0,0,1,-1,5,FALSE,FALSE,FALSE,away,FALSE
6/14/2025,Zia Cooke,Storm,5,0,2,0,1,0,0,0,0,0,1,0,0,0,0,-7,0,FALSE,FALSE,FALSE,away,FALSE
6/14/2025,Kayla Thornton,Valkyries,36,7,14,3,9,5,6,2,10,12,1,0,0,3,4,-2,22,TRUE,FALSE,FALSE,home,TRUE
6/14/2025,Stephanie Talbot,Valkyries,25,2,3,0,1,0,0,1,3,4,5,1,0,3,3,9,4,TRUE,FALSE,FALSE,home,TRUE
6/14/2025,Temi Fagbenle,Valkyries,27,8,14,0,2,0,0,2,5,7,2,0,0,0,3,3,16,TRUE,FALSE,FALSE,home,TRUE
6/14/2025,Veronica Burton,Valkyries,34,2,8,0,1,4,4,0,2,2,9,4,1,5,1,1,8,TRUE,FALSE,FALSE,home,TRUE
6/14/2025,Carla Leite,Valkyries,32,6,10,0,2,2,2,0,0,0,3,1,0,4,2,15,14,TRUE,FALSE,FALSE,home,TRUE
6/14/2025,Monique Billings,Valkyries,13,2,3,0,0,1,2,1,3,4,0,3,1,1,3,3,5,FALSE,FALSE,FALSE,home,TRUE
6/14/2025,Laeticia Amihere,Valkyries,15,1,2,0,0,0,0,0,1,1,0,0,0,2,2,-3,2,FALSE,FALSE,FALSE,home,TRUE
6/14/2025,Aerial Powers,Valkyries,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,FALSE,FALSE,FALSE,home,TRUE
6/14/2025,Kate Martin,Valkyries,15,0,3,0,3,5,5,0,2,2,1,0,0,0,1,1,5,FALSE,FALSE,FALSE,home,TRUE
6/14/2025,Breanna Stewart,Liberty,38,7,15,0,2,10,14,0,5,5,2,3,0,3,3,-6,24,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Kennedy Burke,Liberty,25,1,5,0,3,1,3,1,2,3,3,0,2,0,1,-11,3,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Nyara Sabally,Liberty,31,5,12,0,3,0,0,4,5,9,1,4,2,2,4,3,10,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Natasha Cloud,Liberty,31,1,8,0,4,3,4,1,5,6,5,1,0,2,4,-19,5,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Sabrina Ionescu,Liberty,38,11,20,4,10,8,9,1,1,2,4,1,0,2,2,-10,34,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Isabelle Harrison,Liberty,8,1,2,0,0,0,0,2,2,4,1,0,0,0,0,-14,2,FALSE,FALSE,FALSE,away,FALSE
6/14/2025,Leonie Fiebich,Liberty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,away,FALSE
6/14/2025,Rebekah Gardner,Liberty,12,0,1,0,1,0,0,1,2,3,1,0,0,0,3,0,0,FALSE,FALSE,FALSE,away,FALSE
6/14/2025,Marine Johannes,Liberty,18,4,8,2,6,0,0,0,2,2,0,1,0,2,1,-13,10,FALSE,FALSE,FALSE,away,FALSE
6/14/2025,Jaylyn Sherrod,Liberty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,away,FALSE
6/14/2025,Jonquel Jones,Liberty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
6/14/2025,Marquesha Davis,Liberty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
6/14/2025,Natasha Howard,Fever,14,1,4,0,0,2,2,1,3,4,0,0,0,1,2,-15,4,TRUE,FALSE,FALSE,home,TRUE
6/14/2025,Aliyah Boston,Fever,30,4,10,0,0,2,3,3,8,11,6,0,2,1,4,10,10,TRUE,FALSE,FALSE,home,TRUE
6/14/2025,Kelsey Mitchell,Fever,34,9,21,3,10,1,2,0,2,2,1,1,0,1,3,21,22,TRUE,FALSE,FALSE,home,TRUE
6/14/2025,Lexie Hull,Fever,34,5,10,3,4,1,2,2,2,4,2,1,2,1,3,6,14,TRUE,FALSE,FALSE,home,TRUE
6/14/2025,Caitlin Clark,Fever,31,11,20,7,14,3,5,0,8,8,9,1,2,7,3,5,32,TRUE,FALSE,FALSE,home,TRUE
6/14/2025,Damiris Dantas,Fever,10,2,4,1,2,0,0,3,1,4,1,0,0,0,0,4,5,FALSE,FALSE,FALSE,home,TRUE
6/14/2025,Brianna Turner,Fever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,home,TRUE
6/14/2025,Makayla Timpson,Fever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,home,TRUE
6/14/2025,Sydney Colson,Fever,20,3,4,2,3,2,2,0,1,1,6,1,0,0,2,8,10,FALSE,FALSE,FALSE,home,TRUE
6/14/2025,Sophie Cunningham,Fever,25,2,4,1,2,0,0,1,3,4,0,1,0,1,5,31,5,FALSE,FALSE,FALSE,home,TRUE
6/14/2025,DeWanna Bonner,Fever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
6/14/2025,Dearica Hamby,Sparks,31,4,9,0,0,2,2,4,8,12,2,1,1,2,2,-13,10,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Azura Stevens,Sparks,18,1,3,0,1,2,2,3,3,6,1,0,0,4,1,-22,4,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Rickea Jackson,Sparks,36,6,12,3,5,3,3,2,3,5,2,1,0,2,2,-14,18,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Kelsey Plum,Sparks,33,5,16,3,5,7,8,0,3,3,4,0,0,3,3,-16,20,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Sarah Ashlee Barker,Sparks,28,1,2,0,0,2,4,1,3,4,2,1,0,5,1,-24,4,TRUE,FALSE,FALSE,away,FALSE
6/14/2025,Emma Cannon,Sparks,22,5,7,2,3,2,4,0,2,2,0,0,0,1,2,-1,14,FALSE,FALSE,FALSE,away,FALSE
6/14/2025,Sania Feagin,Sparks,3,1,2,0,0,0,0,0,1,1,0,0,0,0,0,-3,2,FALSE,FALSE,FALSE,away,FALSE
6/14/2025,Liatu King,Sparks,16,0,3,0,1,3,4,1,1,2,0,0,0,3,2,-8,3,FALSE,FALSE,FALSE,away,FALSE
6/14/2025,Mercedes Russell,Sparks,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,-7,0,FALSE,FALSE,FALSE,away,FALSE
6/14/2025,Shey Peddy,Sparks,7,1,2,0,0,1,1,1,0,1,2,0,0,0,1,-7,3,FALSE,FALSE,FALSE,away,FALSE
6/14/2025,Cameron Brink,Sparks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
6/14/2025,Odyssey Sims,Sparks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
6/14/2025,Rae Burrell,Sparks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
